amplicon	strand	treatment	sample	numerator	denominator	edited
chr17_22031830-22032058	-	untreated	NT_100dpi_117907_id2_S2	6230	59599	0.10453195523414822
chr17_22031830-22032058	-	untreated	NT_100dpi_117907_id3_S3	5194	56168	0.09247258225324027
chr17_22031830-22032058	-	untreated	NT_100dpi_117908_id1_S4	6249	76589	0.08159135123842849
chr17_22031830-22032058	-	untreated	NT_100dpi_117908_id2_S5	5079	59594	0.08522670067456456
chr17_22031830-22032058	-	untreated	NT_100dpi_117909_id4_S6	6031	74184	0.08129785398468672
chr17_26188237-26188450	+	BE39max	BE39max_100dpi_117426_id1_S7	632	123580	0.005114096132060204
chr17_26188237-26188450	+	BE39max	BE39max_100dpi_117426_id2_S8	703	149056	0.004716348218119364
chr17_26188237-26188450	+	BE39max	BE39max_100dpi_117902_id1_S9	608	139363	0.004362707461808371
chr17_26188237-26188450	+	BE39max	BE39max_100dpi_117902_id3_S10	1233	261190	0.004720701405107393
chr17_26188237-26188450	+	BE39max	BE39max_100dpi_117910_id1_S11	709	145396	0.004876337725934689
chr17_26188237-26188450	+	BE39max	BE39max_100dpi_117910_id2_S12	622	128492	0.0048407682968589485
chr17_26188237-26188450	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	438	73567	0.005953756439708021
chr17_26188237-26188450	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	290	69283	0.004185730987399506
chr17_26188237-26188450	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	349	69835	0.004997494093219732
chr17_26188237-26188450	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	300	61224	0.004900039200313603
chr17_26188237-26188450	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	246	68585	0.003586790114456514
chr17_26188237-26188450	+	untreated	NT_100dpi_117907_id1_S1	382	103795	0.0036803314225155354
chr17_26188237-26188450	+	untreated	NT_100dpi_117907_id2_S2	561	105484	0.005318342118235941
chr17_26188237-26188450	+	untreated	NT_100dpi_117907_id3_S3	675	133017	0.005074539344595052
chr17_26188237-26188450	+	untreated	NT_100dpi_117908_id1_S4	614	133791	0.004589247408271109
chr17_26188237-26188450	+	untreated	NT_100dpi_117908_id2_S5	768	132674	0.005788624749385712
chr17_26188237-26188450	+	untreated	NT_100dpi_117909_id4_S6	570	125837	0.0045296693341386075
chr17_83028137-83028343	+	BE39max	BE39max_100dpi_117426_id1_S7	407	130581	0.0031168393564147924
chr17_83028137-83028343	+	BE39max	BE39max_100dpi_117426_id2_S8	454	134697	0.0033705279256405116
chr17_83028137-83028343	+	BE39max	BE39max_100dpi_117902_id1_S9	418	120393	0.003471962655636125
chr17_83028137-83028343	+	BE39max	BE39max_100dpi_117902_id3_S10	759	244682	0.0031019854341553525
chr17_83028137-83028343	+	BE39max	BE39max_100dpi_117910_id1_S11	479	139327	0.003437955313758281
chr17_83028137-83028343	+	BE39max	BE39max_100dpi_117910_id2_S12	425	125456	0.0033876418824129576
chr17_83028137-83028343	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	303	68486	0.004424261892941623
chr17_83028137-83028343	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	197	69942	0.0028166194847159074
chr17_83028137-83028343	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	210	64426	0.0032595535963741346
chr17_83028137-83028343	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	224	62237	0.003599145203014284
chr17_83028137-83028343	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	272	68027	0.003998412395078425
chr17_83028137-83028343	+	untreated	NT_100dpi_117907_id1_S1	288	102462	0.002810798149557885
chr17_83028137-83028343	+	untreated	NT_100dpi_117907_id2_S2	442	113220	0.0039039039039039038
chr17_83028137-83028343	+	untreated	NT_100dpi_117907_id3_S3	443	124831	0.0035487979748620134
chr17_83028137-83028343	+	untreated	NT_100dpi_117908_id1_S4	507	132750	0.0038192090395480225
chr17_83028137-83028343	+	untreated	NT_100dpi_117908_id2_S5	305	116648	0.002614704066936424
chr17_83028137-83028343	+	untreated	NT_100dpi_117909_id4_S6	400	128239	0.0031191759137235943
chr17_9514356-9514526	+	BE39max	BE39max_100dpi_117426_id1_S7	175	42918	0.004077543221958153
chr17_9514356-9514526	+	BE39max	BE39max_100dpi_117426_id2_S8	196	36241	0.005408239286995392
chr17_9514356-9514526	+	BE39max	BE39max_100dpi_117902_id1_S9	106	31083	0.0034102242383296337
chr17_9514356-9514526	+	BE39max	BE39max_100dpi_117902_id3_S10	285	69303	0.0041123760876152545
chr17_9514356-9514526	+	BE39max	BE39max_100dpi_117910_id1_S11	123	37547	0.003275894212586891
chr17_9514356-9514526	+	BE39max	BE39max_100dpi_117910_id2_S12	146	33644	0.004339555344192129
chr17_9514356-9514526	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	120	25423	0.004720135310545569
chr17_9514356-9514526	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	75	19524	0.0038414259373079286
chr17_9514356-9514526	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	76	17606	0.004316710212427581
chr17_9514356-9514526	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	56	17255	0.0032454361054766734
chr17_9514356-9514526	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	83	18478	0.004491828119926399
chr17_9514356-9514526	+	untreated	NT_100dpi_117907_id1_S1	201	50600	0.003972332015810277
chr17_9514356-9514526	+	untreated	NT_100dpi_117907_id2_S2	142	35963	0.003948502627700692
chr17_9514356-9514526	+	untreated	NT_100dpi_117907_id3_S3	155	37290	0.004156610351300617
chr17_9514356-9514526	+	untreated	NT_100dpi_117908_id1_S4	198	42810	0.0046250875963559914
chr17_9514356-9514526	+	untreated	NT_100dpi_117908_id2_S5	179	35685	0.005016113212834524
chr17_9514356-9514526	+	untreated	NT_100dpi_117909_id4_S6	154	33733	0.004565262502593899
chr18_25527919-25528162	+	BE39max	BE39max_100dpi_117426_id1_S7	6264	139068	0.04504271291742169
chr18_25527919-25528162	+	BE39max	BE39max_100dpi_117426_id2_S8	6063	156873	0.038649098315197646
chr18_25527919-25528162	+	BE39max	BE39max_100dpi_117902_id1_S9	2633	145748	0.018065427999011993
chr18_25527919-25528162	+	BE39max	BE39max_100dpi_117902_id3_S10	4575	250809	0.018240972213915768
chr18_25527919-25528162	+	BE39max	BE39max_100dpi_117910_id1_S11	5619	134598	0.04174653412383542
chr18_25527919-25528162	+	BE39max	BE39max_100dpi_117910_id2_S12	2193	117986	0.018586950994185752
chr18_25527919-25528162	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	5382	53505	0.10058873002523129
chr18_25527919-25528162	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	8436	66444	0.1269640599602673
chr18_25527919-25528162	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	12200	65491	0.18628513841596556
chr18_25527919-25528162	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	6494	55760	0.11646341463414635
chr18_25527919-25528162	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	10309	68731	0.14999054284093058
chr18_25527919-25528162	+	untreated	NT_100dpi_117907_id1_S1	436	65757	0.006630472801374758
chr18_25527919-25528162	+	untreated	NT_100dpi_117907_id2_S2	769	88255	0.008713387343493287
chr18_25527919-25528162	+	untreated	NT_100dpi_117907_id3_S3	766	110255	0.0069475307242301935
chr18_25527919-25528162	+	untreated	NT_100dpi_117908_id1_S4	881	124180	0.007094540183604445
chr18_25527919-25528162	+	untreated	NT_100dpi_117908_id2_S5	955	136845	0.006978698527531148
chr18_25527919-25528162	+	untreated	NT_100dpi_117909_id4_S6	2593	113326	0.022880892293030725
chr18_29058614-29058859	-	BE39max	BE39max_100dpi_117426_id1_S7	370	65064	0.005686708471658674
chr18_29058614-29058859	-	BE39max	BE39max_100dpi_117426_id2_S8	386	67497	0.00571877268619346
chr18_29058614-29058859	-	BE39max	BE39max_100dpi_117902_id1_S9	354	65431	0.005410279531109108
chr18_29058614-29058859	-	BE39max	BE39max_100dpi_117902_id3_S10	848	139194	0.006092216618532408
chr18_29058614-29058859	-	BE39max	BE39max_100dpi_117910_id1_S11	524	83625	0.006266068759342302
chr18_29058614-29058859	-	BE39max	BE39max_100dpi_117910_id2_S12	478	75658	0.0063179042533506044
chr18_29058614-29058859	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	249	38183	0.006521226723934736
chr18_29058614-29058859	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	232	39623	0.005855185119753678
chr18_29058614-29058859	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	286	37392	0.007648694908001711
chr18_29058614-29058859	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	251	36302	0.006914219602225773
chr18_29058614-29058859	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	234	35484	0.0065945214744673655
chr18_29058614-29058859	-	untreated	NT_100dpi_117907_id1_S1	248	41610	0.005960105743811584
chr18_29058614-29058859	-	untreated	NT_100dpi_117907_id2_S2	422	57200	0.007377622377622377
chr18_29058614-29058859	-	untreated	NT_100dpi_117907_id3_S3	345	59450	0.005803195962994113
chr18_29058614-29058859	-	untreated	NT_100dpi_117908_id1_S4	553	76498	0.007228947162017308
chr18_29058614-29058859	-	untreated	NT_100dpi_117908_id2_S5	495	64126	0.00771917786857125
chr18_29058614-29058859	-	untreated	NT_100dpi_117909_id4_S6	470	71241	0.006597324574332196
chr18_4708989-4709206	+	BE39max	BE39max_100dpi_117426_id1_S7	318	72663	0.00437636761487965
chr18_4708989-4709206	+	BE39max	BE39max_100dpi_117426_id2_S8	293	62594	0.004680959836406045
chr18_4708989-4709206	+	BE39max	BE39max_100dpi_117902_id1_S9	256	59775	0.004282726892513592
chr18_4708989-4709206	+	BE39max	BE39max_100dpi_117910_id1_S11	332	65794	0.005046052831565188
chr18_4708989-4709206	+	BE39max	BE39max_100dpi_117910_id2_S12	215	46644	0.004609381699682703
chr18_4708989-4709206	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	205	41774	0.004907358644132714
chr18_4708989-4709206	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	151	30757	0.004909451506974022
chr18_4708989-4709206	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	110	19157	0.005742026413321501
chr18_4708989-4709206	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	136	28372	0.004793458339207669
chr18_4708989-4709206	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	142	27119	0.005236181275120764
chr18_4708989-4709206	+	untreated	NT_100dpi_117907_id1_S1	245	60517	0.0040484491960936595
chr18_4708989-4709206	+	untreated	NT_100dpi_117907_id2_S2	319	56873	0.005608988447945423
chr18_4708989-4709206	+	untreated	NT_100dpi_117907_id3_S3	312	56964	0.0054771434590267535
chr18_4708989-4709206	+	untreated	NT_100dpi_117908_id1_S4	345	58796	0.005867746105177223
chr18_4708989-4709206	+	untreated	NT_100dpi_117908_id2_S5	218	53269	0.004092436501529971
chr18_4708989-4709206	+	untreated	NT_100dpi_117909_id4_S6	278	53457	0.005200441476326767
chr18_75680478-75680698	+	BE39max	BE39max_100dpi_117426_id1_S7	291	91526	0.003179424425846208
chr18_75680478-75680698	+	BE39max	BE39max_100dpi_117426_id2_S8	375	115555	0.003245207909653412
chr18_75680478-75680698	+	BE39max	BE39max_100dpi_117902_id1_S9	333	108135	0.0030794839783603828
chr18_75680478-75680698	+	BE39max	BE39max_100dpi_117902_id3_S10	736	203612	0.003614718189497672
chr18_75680478-75680698	+	BE39max	BE39max_100dpi_117910_id1_S11	393	116311	0.003378872161704396
chr18_75680478-75680698	+	BE39max	BE39max_100dpi_117910_id2_S12	371	107788	0.003441941589045163
chr18_75680478-75680698	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	158	51310	0.0030793217696355487
chr18_75680478-75680698	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	170	59242	0.0028695857668545963
chr18_75680478-75680698	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	172	59595	0.0028861481667925163
chr18_75680478-75680698	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	202	57260	0.003527768075445337
chr18_75680478-75680698	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	169	61121	0.0027650071170301532
chr18_75680478-75680698	+	untreated	NT_100dpi_117907_id1_S1	185	67390	0.0027452144235049713
chr18_75680478-75680698	+	untreated	NT_100dpi_117907_id2_S2	371	97991	0.003786061985284363
chr18_75680478-75680698	+	untreated	NT_100dpi_117907_id3_S3	329	107059	0.003073071857573861
chr18_75680478-75680698	+	untreated	NT_100dpi_117908_id1_S4	392	117552	0.0033346944331019463
chr18_75680478-75680698	+	untreated	NT_100dpi_117908_id2_S5	341	107788	0.003163617471332616
chr18_75680478-75680698	+	untreated	NT_100dpi_117909_id4_S6	398	116696	0.0034105710564201
chr1_126739568-126739734	+	BE39max	BE39max_100dpi_117426_id1_S7	318	73810	0.004308359300907736
chr1_126739568-126739734	+	BE39max	BE39max_100dpi_117426_id2_S8	309	59973	0.005152318543344505
chr1_126739568-126739734	+	BE39max	BE39max_100dpi_117902_id1_S9	246	56551	0.004350055701932768
chr1_126739568-126739734	+	BE39max	BE39max_100dpi_117902_id3_S10	425	114549	0.0037102026207125336
chr1_126739568-126739734	+	BE39max	BE39max_100dpi_117910_id1_S11	333	61402	0.005423276114784535
chr1_126739568-126739734	+	BE39max	BE39max_100dpi_117910_id2_S12	198	58096	0.0034081520242357478
chr1_126739568-126739734	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	172	39860	0.004315102860010035
chr1_126739568-126739734	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	120	31991	0.00375105498421431
chr1_126739568-126739734	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	144	31334	0.004595646901129763
chr1_126739568-126739734	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	126	27410	0.004596862458956586
chr1_126739568-126739734	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	154	31041	0.00496118037434361
chr1_126739568-126739734	+	untreated	NT_100dpi_117907_id1_S1	317	86170	0.003678774515492631
chr1_126739568-126739734	+	untreated	NT_100dpi_117907_id2_S2	276	62525	0.004414234306277489
chr1_126739568-126739734	+	untreated	NT_100dpi_117907_id3_S3	218	60976	0.0035751771188664394
chr1_126739568-126739734	+	untreated	NT_100dpi_117908_id1_S4	304	70933	0.004285734425443728
chr1_126739568-126739734	+	untreated	NT_100dpi_117908_id2_S5	274	58569	0.004678242756406973
chr1_126739568-126739734	+	untreated	NT_100dpi_117909_id4_S6	241	58831	0.004096479747072122
chr1_188866703-188866860	+	BE39max	BE39max_100dpi_117426_id1_S7	451	103894	0.004340962904498816
chr1_188866703-188866860	+	BE39max	BE39max_100dpi_117426_id2_S8	508	107275	0.004735492892099744
chr1_188866703-188866860	+	BE39max	BE39max_100dpi_117902_id1_S9	577	98514	0.00585703554824695
chr1_188866703-188866860	+	BE39max	BE39max_100dpi_117902_id3_S10	1082	208665	0.005185344930870055
chr1_188866703-188866860	+	BE39max	BE39max_100dpi_117910_id1_S11	568	110434	0.00514334353550537
chr1_188866703-188866860	+	BE39max	BE39max_100dpi_117910_id2_S12	508	99594	0.005100708878044862
chr1_188866703-188866860	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	336	67393	0.00498568100544567
chr1_188866703-188866860	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	312	56902	0.005483111314189308
chr1_188866703-188866860	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	264	57306	0.00460684745052874
chr1_188866703-188866860	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	284	52365	0.005423469874916452
chr1_188866703-188866860	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	247	53637	0.004605030109812256
chr1_188866703-188866860	+	untreated	NT_100dpi_117907_id1_S1	601	154133	0.003899229885877781
chr1_188866703-188866860	+	untreated	NT_100dpi_117907_id2_S2	614	113723	0.0053990837385577235
chr1_188866703-188866860	+	untreated	NT_100dpi_117907_id3_S3	576	110542	0.005210689149825406
chr1_188866703-188866860	+	untreated	NT_100dpi_117908_id1_S4	682	128745	0.005297293098761117
chr1_188866703-188866860	+	untreated	NT_100dpi_117908_id2_S5	507	104099	0.004870363788316891
chr1_188866703-188866860	+	untreated	NT_100dpi_117909_id4_S6	518	104518	0.004956084119481812
chr1_71610094-71610322	-	BE39max	BE39max_100dpi_117426_id1_S7	473	58534	0.008080773567499231
chr1_71610094-71610322	-	BE39max	BE39max_100dpi_117426_id2_S8	466	62223	0.0074891920993844716
chr1_71610094-71610322	-	BE39max	BE39max_100dpi_117902_id1_S9	487	58981	0.008256896288635324
chr1_71610094-71610322	-	BE39max	BE39max_100dpi_117902_id3_S10	1023	121641	0.008409993341060991
chr1_71610094-71610322	-	BE39max	BE39max_100dpi_117910_id1_S11	675	70854	0.009526632229655347
chr1_71610094-71610322	-	BE39max	BE39max_100dpi_117910_id2_S12	493	58634	0.008408090868779207
chr1_71610094-71610322	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	232	31288	0.007414983380209665
chr1_71610094-71610322	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	271	33132	0.00817940359773029
chr1_71610094-71610322	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	270	30801	0.008765949157494887
chr1_71610094-71610322	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	276	29301	0.009419473738097676
chr1_71610094-71610322	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	254	31496	0.008064516129032258
chr1_71610094-71610322	-	untreated	NT_100dpi_117907_id1_S1	336	45717	0.007349563619660083
chr1_71610094-71610322	-	untreated	NT_100dpi_117907_id2_S2	419	50817	0.00824527225141193
chr1_71610094-71610322	-	untreated	NT_100dpi_117907_id3_S3	437	56841	0.007688112454038458
chr1_71610094-71610322	-	untreated	NT_100dpi_117908_id1_S4	577	63570	0.00907660846311153
chr1_71610094-71610322	-	untreated	NT_100dpi_117908_id2_S5	488	53427	0.009133958485409998
chr1_71610094-71610322	-	untreated	NT_100dpi_117909_id4_S6	531	60459	0.008782811492085546
chr1_74587666-74587826	+	BE39max	BE39max_100dpi_117426_id1_S7	609	109791	0.005546902751591661
chr1_74587666-74587826	+	BE39max	BE39max_100dpi_117426_id2_S8	484	103138	0.004692741763462545
chr1_74587666-74587826	+	BE39max	BE39max_100dpi_117902_id1_S9	452	103622	0.004362008067784833
chr1_74587666-74587826	+	BE39max	BE39max_100dpi_117910_id1_S11	354	93759	0.0037756375387962755
chr1_74587666-74587826	+	BE39max	BE39max_100dpi_117910_id2_S12	417	88563	0.004708512584262051
chr1_74587666-74587826	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	256	51219	0.004998145219547434
chr1_74587666-74587826	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	204	47785	0.004269122109448572
chr1_74587666-74587826	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	209	48695	0.004292021768148681
chr1_74587666-74587826	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	184	45330	0.004059121994264284
chr1_74587666-74587826	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	220	52580	0.0041841004184100415
chr1_74587666-74587826	+	untreated	NT_100dpi_117907_id1_S1	306	84338	0.0036282577248689797
chr1_74587666-74587826	+	untreated	NT_100dpi_117907_id2_S2	395	64592	0.006115308397324746
chr1_74587666-74587826	+	untreated	NT_100dpi_117907_id3_S3	430	80198	0.00536172971894561
chr1_74587666-74587826	+	untreated	NT_100dpi_117908_id1_S4	357	84893	0.004205293722686205
chr1_74587666-74587826	+	untreated	NT_100dpi_117908_id2_S5	425	91333	0.0046533016543856
chr1_74587666-74587826	+	untreated	NT_100dpi_117909_id4_S6	241	53077	0.00454057312960416
chr1_87930560-87930770	-	BE39max	BE39max_100dpi_117426_id1_S7	608	95020	0.006398652915175752
chr1_87930560-87930770	-	BE39max	BE39max_100dpi_117426_id2_S8	656	94460	0.0069447385136565745
chr1_87930560-87930770	-	BE39max	BE39max_100dpi_117902_id1_S9	597	86109	0.006933073197923562
chr1_87930560-87930770	-	BE39max	BE39max_100dpi_117902_id3_S10	1221	169023	0.007223868940913367
chr1_87930560-87930770	-	BE39max	BE39max_100dpi_117910_id1_S11	663	88974	0.0074516150785622765
chr1_87930560-87930770	-	BE39max	BE39max_100dpi_117910_id2_S12	537	81473	0.006591140623273968
chr1_87930560-87930770	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	282	42214	0.006680248258871465
chr1_87930560-87930770	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	324	45395	0.0071373499284062124
chr1_87930560-87930770	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	240	41248	0.0058184639255236615
chr1_87930560-87930770	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	317	43749	0.007245879905826419
chr1_87930560-87930770	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	318	45004	0.007066038574348947
chr1_87930560-87930770	-	untreated	NT_100dpi_117907_id1_S1	392	60611	0.006467472900958572
chr1_87930560-87930770	-	untreated	NT_100dpi_117907_id2_S2	452	61208	0.007384655600575088
chr1_87930560-87930770	-	untreated	NT_100dpi_117907_id3_S3	496	79394	0.006247323475325591
chr1_87930560-87930770	-	untreated	NT_100dpi_117908_id1_S4	640	87474	0.007316459748039418
chr1_87930560-87930770	-	untreated	NT_100dpi_117908_id2_S5	608	84056	0.007233273056057866
chr1_87930560-87930770	-	untreated	NT_100dpi_117909_id4_S6	555	80697	0.0068775790921595595
chr2_102213624-102213815	+	BE39max	BE39max_100dpi_117426_id1_S7	463	120276	0.0038494795304133828
chr2_102213624-102213815	+	BE39max	BE39max_100dpi_117426_id2_S8	627	124207	0.005048024668496944
chr2_102213624-102213815	+	BE39max	BE39max_100dpi_117902_id1_S9	430	118896	0.0036166061095411115
chr2_102213624-102213815	+	BE39max	BE39max_100dpi_117902_id3_S10	1019	241264	0.004223589097420253
chr2_102213624-102213815	+	BE39max	BE39max_100dpi_117910_id1_S11	588	132632	0.004433319259303938
chr2_102213624-102213815	+	BE39max	BE39max_100dpi_117910_id2_S12	519	122064	0.004251867872591427
chr2_102213624-102213815	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	369	74717	0.004938635116506284
chr2_102213624-102213815	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	301	68159	0.004416144603060491
chr2_102213624-102213815	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	275	61974	0.004437344692935747
chr2_102213624-102213815	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	235	60269	0.0038991853191524665
chr2_102213624-102213815	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	287	69036	0.004157251289182456
chr2_102213624-102213815	+	untreated	NT_100dpi_117907_id1_S1	442	137665	0.003210692623397378
chr2_102213624-102213815	+	untreated	NT_100dpi_117907_id2_S2	526	126700	0.004151539068666141
chr2_102213624-102213815	+	untreated	NT_100dpi_117907_id3_S3	538	130360	0.004127032832157104
chr2_102213624-102213815	+	untreated	NT_100dpi_117908_id1_S4	530	131458	0.00403170594410382
chr2_102213624-102213815	+	untreated	NT_100dpi_117908_id2_S5	653	119990	0.00544212017668139
chr2_102213624-102213815	+	untreated	NT_100dpi_117909_id4_S6	497	120881	0.004111481539696065
chr2_116601032-116601271	-	BE39max	BE39max_100dpi_117426_id1_S7	1193	98110	0.012159820609519926
chr2_116601032-116601271	-	BE39max	BE39max_100dpi_117426_id2_S8	1331	115940	0.011480075901328273
chr2_116601032-116601271	-	BE39max	BE39max_100dpi_117902_id1_S9	1367	109639	0.012468191063398974
chr2_116601032-116601271	-	BE39max	BE39max_100dpi_117902_id3_S10	2624	218007	0.012036310760663648
chr2_116601032-116601271	-	BE39max	BE39max_100dpi_117910_id1_S11	1604	133536	0.012011742151929067
chr2_116601032-116601271	-	BE39max	BE39max_100dpi_117910_id2_S12	1370	116406	0.011769152792811367
chr2_116601032-116601271	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	749	63794	0.011740916073611938
chr2_116601032-116601271	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	846	64700	0.013075734157650695
chr2_116601032-116601271	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	743	59745	0.01243618712863001
chr2_116601032-116601271	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	748	59238	0.012627029946993483
chr2_116601032-116601271	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	640	56358	0.01135597430710813
chr2_116601032-116601271	-	untreated	NT_100dpi_117907_id1_S1	811	73026	0.011105633609947142
chr2_116601032-116601271	-	untreated	NT_100dpi_117907_id2_S2	1199	96588	0.012413550337516047
chr2_116601032-116601271	-	untreated	NT_100dpi_117907_id3_S3	1262	105175	0.011999049203708105
chr2_116601032-116601271	-	untreated	NT_100dpi_117908_id1_S4	1569	121048	0.012961800277575838
chr2_116601032-116601271	-	untreated	NT_100dpi_117908_id2_S5	1400	110073	0.01271883204782281
chr2_116601032-116601271	-	untreated	NT_100dpi_117909_id4_S6	1474	120014	0.012281900444948089
chr2_124605016-124605260	+	BE39max	BE39max_100dpi_117426_id1_S7	751	132172	0.00568199013406773
chr2_124605016-124605260	+	BE39max	BE39max_100dpi_117426_id2_S8	772	154911	0.004983506658662071
chr2_124605016-124605260	+	BE39max	BE39max_100dpi_117902_id1_S9	560	128660	0.004352557127312296
chr2_124605016-124605260	+	BE39max	BE39max_100dpi_117902_id3_S10	1107	251861	0.004395281524332866
chr2_124605016-124605260	+	BE39max	BE39max_100dpi_117910_id1_S11	849	134922	0.006292524569751412
chr2_124605016-124605260	+	BE39max	BE39max_100dpi_117910_id2_S12	593	128868	0.0046016078467889625
chr2_124605016-124605260	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	294	63580	0.004624095627555835
chr2_124605016-124605260	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	309	67151	0.0046015695968786765
chr2_124605016-124605260	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	275	63692	0.004317653708472022
chr2_124605016-124605260	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	330	65578	0.005032175424685108
chr2_124605016-124605260	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	367	69840	0.005254868270332188
chr2_124605016-124605260	+	untreated	NT_100dpi_117907_id1_S1	323	69862	0.004623400417966849
chr2_124605016-124605260	+	untreated	NT_100dpi_117907_id2_S2	432	99205	0.00435461922282143
chr2_124605016-124605260	+	untreated	NT_100dpi_117907_id3_S3	482	110509	0.004361635703879322
chr2_124605016-124605260	+	untreated	NT_100dpi_117908_id1_S4	616	126147	0.004883191831751845
chr2_124605016-124605260	+	untreated	NT_100dpi_117908_id2_S5	573	121631	0.004710970065197195
chr2_124605016-124605260	+	untreated	NT_100dpi_117909_id4_S6	516	109771	0.0047006950834008986
chr2_153968156-153968323	-	BE39max	BE39max_100dpi_117426_id1_S7	254	50686	0.005011245708874245
chr2_153968156-153968323	-	BE39max	BE39max_100dpi_117426_id2_S8	388	58295	0.0066558023844240505
chr2_153968156-153968323	-	BE39max	BE39max_100dpi_117902_id1_S9	268	49372	0.00542817791460747
chr2_153968156-153968323	-	BE39max	BE39max_100dpi_117902_id3_S10	507	108094	0.004690362092253039
chr2_153968156-153968323	-	BE39max	BE39max_100dpi_117910_id1_S11	261	53725	0.004858073522568637
chr2_153968156-153968323	-	BE39max	BE39max_100dpi_117910_id2_S12	284	52909	0.0053677068173656655
chr2_153968156-153968323	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	171	33131	0.005161329268660771
chr2_153968156-153968323	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	161	28705	0.005608778958369622
